order_id,item_id,product_id,quantity,item_list_price,discount,revenue,customer_id,order_status,order_date,required_date,shipped_date,store_id,staff_id,order_status_label,first_name,last_name,customer_name,customer_phone,customer_email,customer_street,customer_city,customer_state,customer_zip,store_name,store_phone,store_email,store_street,store_city,store_state,store_zip,staff_name,product_name,model_year,product_list_price,brand_name,category_name
23,2,23,2,299.99,0.1,539.9820000000001,1149,4,2016-01-16,2016-01-19,2016-01-19,1,2,Completed,Drucilla,Gilliam,Drucilla Gilliam,,drucilla.gilliam@hotmail.com,8257 E. Westminster Ave. ,Santa Clara,CA,95050,Santa Cruz Bikes,(831) 476-4321,santacruz@bikes.shop,3700 Portola Drive,Santa Cruz,CA,95060,Mireya Copeland,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,2016,299.99,Electra,Children Bicycles
23,3,13,1,269.99,0.2,215.992,1149,4,2016-01-16,2016-01-19,2016-01-19,1,2,Completed,Drucilla,Gilliam,Drucilla Gilliam,,drucilla.gilliam@hotmail.com,8257 E. Westminster Ave. ,Santa Clara,CA,95050,Santa Cruz Bikes,(831) 476-4321,santacruz@bikes.shop,3700 Portola Drive,Santa Cruz,CA,95060,Mireya Copeland,Electra Cruiser 1 (24-Inch) - 2016,2016,269.99,Electra,Cruisers Bicycles
24,1,3,2,999.99,0.1,1799.982,636,4,2016-01-18,2016-01-20,2016-01-19,2,7,Completed,Ashton,Lott,Ashton Lott,,ashton.lott@hotmail.com,609 Windfall Lane ,Floral Park,NY,11001,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Venita Daniel,Surly Wednesday Frameset - 2016,2016,999.99,Surly,Mountain Bikes
24,2,18,2,449.0,0.07,835.14,636,4,2016-01-18,2016-01-20,2016-01-19,2,7,Completed,Ashton,Lott,Ashton Lott,,ashton.lott@hotmail.com,609 Windfall Lane ,Floral Park,NY,11001,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Venita Daniel,Pure Cycles Western 3-Speed - Women's - 2015/2016,2016,449.0,Pure Cycles,Cruisers Bicycles
25,1,23,2,299.99,0.2,479.984,657,4,2016-01-18,2016-01-21,2016-01-21,2,6,Completed,Sam,Lester,Sam Lester,,sam.lester@gmail.com,563 South Beacon Lane ,Baldwin,NY,11510,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Marcelene Boyer,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,2016,299.99,Electra,Children Bicycles
25,2,10,2,1549.0,0.2,2478.4,657,4,2016-01-18,2016-01-21,2016-01-21,2,6,Completed,Sam,Lester,Sam Lester,,sam.lester@gmail.com,563 South Beacon Lane ,Baldwin,NY,11510,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Marcelene Boyer,Surly Straggler - 2016,2016,1549.0,Surly,Cyclocross Bicycles
25,3,22,1,269.99,0.2,215.992,657,4,2016-01-18,2016-01-21,2016-01-21,2,6,Completed,Sam,Lester,Sam Lester,,sam.lester@gmail.com,563 South Beacon Lane ,Baldwin,NY,11510,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Marcelene Boyer,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,2016,269.99,Electra,Children Bicycles
25,4,14,1,269.99,0.2,215.992,657,4,2016-01-18,2016-01-21,2016-01-21,2,6,Completed,Sam,Lester,Sam Lester,,sam.lester@gmail.com,563 South Beacon Lane ,Baldwin,NY,11510,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Marcelene Boyer,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,2016,269.99,Electra,Cruisers Bicycles
25,5,21,1,269.99,0.1,242.991,657,4,2016-01-18,2016-01-21,2016-01-21,2,6,Completed,Sam,Lester,Sam Lester,,sam.lester@gmail.com,563 South Beacon Lane ,Baldwin,NY,11510,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Marcelene Boyer,Electra Cruiser 1 (24-Inch) - 2016,2016,269.99,Electra,Children Bicycles
26,1,7,1,3999.99,0.05,3799.9905,1280,4,2016-01-18,2016-01-21,2016-01-19,2,7,Completed,Jackeline,Colon,Jackeline Colon,,jackeline.colon@msn.com,9916 Cedarwood Drive ,Wappingers Falls,NY,12590,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Venita Daniel,Trek Slash 8 27.5 - 2016,2016,3999.99,Trek,Mountain Bikes
26,2,2,1,749.99,0.2,599.9920000000001,1280,4,2016-01-18,2016-01-21,2016-01-19,2,7,Completed,Jackeline,Colon,Jackeline Colon,,jackeline.colon@msn.com,9916 Cedarwood Drive ,Wappingers Falls,NY,12590,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Venita Daniel,Ritchey Timberwolf Frameset - 2016,2016,749.99,Ritchey,Mountain Bikes
26,3,12,1,549.99,0.2,439.992,1280,4,2016-01-18,2016-01-21,2016-01-19,2,7,Completed,Jackeline,Colon,Jackeline Colon,,jackeline.colon@msn.com,9916 Cedarwood Drive ,Wappingers Falls,NY,12590,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Venita Daniel,Electra Townie Original 21D - 2016,2016,549.99,Electra,Cruisers Bicycles
26,4,21,2,269.99,0.07,502.1814,1280,4,2016-01-18,2016-01-21,2016-01-19,2,7,Completed,Jackeline,Colon,Jackeline Colon,,jackeline.colon@msn.com,9916 Cedarwood Drive ,Wappingers Falls,NY,12590,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Venita Daniel,Electra Cruiser 1 (24-Inch) - 2016,2016,269.99,Electra,Children Bicycles
27,1,5,1,1320.99,0.2,1056.792,57,4,2016-01-19,2016-01-21,2016-01-20,2,7,Completed,Pamala,Henry,Pamala Henry,,pamala.henry@aol.com,197 Bridgeton Ave. ,Bronx,NY,10451,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Venita Daniel,Heller Shagamaw Frame - 2016,2016,1320.99,Heller,Mountain Bikes
27,2,19,1,449.0,0.2,359.20000000000005,57,4,2016-01-19,2016-01-21,2016-01-20,2,7,Completed,Pamala,Henry,Pamala Henry,,pamala.henry@aol.com,197 Bridgeton Ave. ,Bronx,NY,10451,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Venita Daniel,Pure Cycles William 3-Speed - 2016,2016,449.0,Pure Cycles,Cruisers Bicycles
27,3,26,2,599.99,0.07,1115.9814,57,4,2016-01-19,2016-01-21,2016-01-20,2,7,Completed,Pamala,Henry,Pamala Henry,,pamala.henry@aol.com,197 Bridgeton Ave. ,Bronx,NY,10451,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Venita Daniel,Electra Townie Original 7D EQ - 2016,2016,599.99,Electra,Comfort Bicycles
27,4,8,1,1799.99,0.07,1673.9906999999998,57,4,2016-01-19,2016-01-21,2016-01-20,2,7,Completed,Pamala,Henry,Pamala Henry,,pamala.henry@aol.com,197 Bridgeton Ave. ,Bronx,NY,10451,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Venita Daniel,Trek Remedy 29 Carbon Frameset - 2016,2016,1799.99,Trek,Mountain Bikes
28,1,5,1,1320.99,0.05,1254.9405,252,4,2016-01-19,2016-01-20,2016-01-21,2,6,Completed,Eleni,Gordon,Eleni Gordon,,eleni.gordon@hotmail.com,583 W. San Carlos Street ,Richmond Hill,NY,11418,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Marcelene Boyer,Heller Shagamaw Frame - 2016,2016,1320.99,Heller,Mountain Bikes
28,2,7,2,3999.99,0.2,6399.984,252,4,2016-01-19,2016-01-20,2016-01-21,2,6,Completed,Eleni,Gordon,Eleni Gordon,,eleni.gordon@hotmail.com,583 W. San Carlos Street ,Richmond Hill,NY,11418,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Marcelene Boyer,Trek Slash 8 27.5 - 2016,2016,3999.99,Trek,Mountain Bikes
28,3,14,2,269.99,0.1,485.982,252,4,2016-01-19,2016-01-20,2016-01-21,2,6,Completed,Eleni,Gordon,Eleni Gordon,,eleni.gordon@hotmail.com,583 W. San Carlos Street ,Richmond Hill,NY,11418,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Marcelene Boyer,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,2016,269.99,Electra,Cruisers Bicycles
28,4,6,1,469.99,0.05,446.4905,252,4,2016-01-19,2016-01-20,2016-01-21,2,6,Completed,Eleni,Gordon,Eleni Gordon,,eleni.gordon@hotmail.com,583 W. San Carlos Street ,Richmond Hill,NY,11418,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Marcelene Boyer,Surly Ice Cream Truck Frameset - 2016,2016,469.99,Surly,Mountain Bikes
29,1,24,2,549.99,0.05,1044.981,437,4,2016-01-20,2016-01-22,2016-01-21,2,6,Completed,Laureen,Barry,Laureen Barry,,laureen.barry@yahoo.com,909 Ridge St. ,Orchard Park,NY,14127,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Marcelene Boyer,Electra Townie Original 21D - 2016,2016,549.99,Electra,Comfort Bicycles
29,2,6,1,469.99,0.2,375.992,437,4,2016-01-20,2016-01-22,2016-01-21,2,6,Completed,Laureen,Barry,Laureen Barry,,laureen.barry@yahoo.com,909 Ridge St. ,Orchard Park,NY,14127,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Marcelene Boyer,Surly Ice Cream Truck Frameset - 2016,2016,469.99,Surly,Mountain Bikes
29,3,21,2,269.99,0.1,485.982,437,4,2016-01-20,2016-01-22,2016-01-21,2,6,Completed,Laureen,Barry,Laureen Barry,,laureen.barry@yahoo.com,909 Ridge St. ,Orchard Park,NY,14127,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Marcelene Boyer,Electra Cruiser 1 (24-Inch) - 2016,2016,269.99,Electra,Children Bicycles
29,4,8,1,1799.99,0.2,1439.9920000000002,437,4,2016-01-20,2016-01-22,2016-01-21,2,6,Completed,Laureen,Barry,Laureen Barry,,laureen.barry@yahoo.com,909 Ridge St. ,Orchard Park,NY,14127,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Marcelene Boyer,Trek Remedy 29 Carbon Frameset - 2016,2016,1799.99,Trek,Mountain Bikes
29,5,14,2,269.99,0.05,512.981,437,4,2016-01-20,2016-01-22,2016-01-21,2,6,Completed,Laureen,Barry,Laureen Barry,,laureen.barry@yahoo.com,909 Ridge St. ,Orchard Park,NY,14127,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Marcelene Boyer,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,2016,269.99,Electra,Cruisers Bicycles
30,1,26,1,599.99,0.05,569.9905,1348,4,2016-01-20,2016-01-21,2016-01-21,2,6,Completed,Yvone,Guerrero,Yvone Guerrero,,yvone.guerrero@aol.com,8548 Jackson Ave. ,Merrick,NY,11566,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Marcelene Boyer,Electra Townie Original 7D EQ - 2016,2016,599.99,Electra,Comfort Bicycles
30,2,17,1,429.0,0.07,398.97,1348,4,2016-01-20,2016-01-21,2016-01-21,2,6,Completed,Yvone,Guerrero,Yvone Guerrero,,yvone.guerrero@aol.com,8548 Jackson Ave. ,Merrick,NY,11566,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Marcelene Boyer,Pure Cycles Vine 8-Speed - 2016,2016,429.0,Pure Cycles,Cruisers Bicycles
30,3,19,1,449.0,0.1,404.1,1348,4,2016-01-20,2016-01-21,2016-01-21,2,6,Completed,Yvone,Guerrero,Yvone Guerrero,,yvone.guerrero@aol.com,8548 Jackson Ave. ,Merrick,NY,11566,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Marcelene Boyer,Pure Cycles William 3-Speed - 2016,2016,449.0,Pure Cycles,Cruisers Bicycles
30,4,4,1,2899.99,0.1,2609.991,1348,4,2016-01-20,2016-01-21,2016-01-21,2,6,Completed,Yvone,Guerrero,Yvone Guerrero,,yvone.guerrero@aol.com,8548 Jackson Ave. ,Merrick,NY,11566,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Marcelene Boyer,Trek Fuel EX 8 29 - 2016,2016,2899.99,Trek,Mountain Bikes
30,5,7,2,3999.99,0.1,7199.982,1348,4,2016-01-20,2016-01-21,2016-01-21,2,6,Completed,Yvone,Guerrero,Yvone Guerrero,,yvone.guerrero@aol.com,8548 Jackson Ave. ,Merrick,NY,11566,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Marcelene Boyer,Trek Slash 8 27.5 - 2016,2016,3999.99,Trek,Mountain Bikes
31,1,11,2,1680.99,0.05,3193.881,1238,4,2016-01-20,2016-01-22,2016-01-22,3,8,Completed,Edgar,Quinn,Edgar Quinn,,edgar.quinn@aol.com,556 Dogwood Ave. ,Harlingen,TX,78552,Rowlett Bikes,(972) 530-5555,rowlett@bikes.shop,8000 Fairway Avenue,Rowlett,TX,75088,Kali Vargas,Surly Straggler 650b - 2016,2016,1680.99,Surly,Cyclocross Bicycles
31,2,9,2,2999.99,0.2,4799.984,1238,4,2016-01-20,2016-01-22,2016-01-22,3,8,Completed,Edgar,Quinn,Edgar Quinn,,edgar.quinn@aol.com,556 Dogwood Ave. ,Harlingen,TX,78552,Rowlett Bikes,(972) 530-5555,rowlett@bikes.shop,8000 Fairway Avenue,Rowlett,TX,75088,Kali Vargas,Trek Conduit+ - 2016,2016,2999.99,Trek,Electric Bikes
32,1,8,2,1799.99,0.07,3347.9814,1259,4,2016-01-21,2016-01-24,2016-01-22,1,3,Completed,Kimbery,Nieves,Kimbery Nieves,,kimbery.nieves@msn.com,768 Roehampton St. ,San Carlos,CA,94070,Santa Cruz Bikes,(831) 476-4321,santacruz@bikes.shop,3700 Portola Drive,Santa Cruz,CA,95060,Genna Serrano,Trek Remedy 29 Carbon Frameset - 2016,2016,1799.99,Trek,Mountain Bikes
32,2,12,2,549.99,0.07,1022.9814,1259,4,2016-01-21,2016-01-24,2016-01-22,1,3,Completed,Kimbery,Nieves,Kimbery Nieves,,kimbery.nieves@msn.com,768 Roehampton St. ,San Carlos,CA,94070,Santa Cruz Bikes,(831) 476-4321,santacruz@bikes.shop,3700 Portola Drive,Santa Cruz,CA,95060,Genna Serrano,Electra Townie Original 21D - 2016,2016,549.99,Electra,Cruisers Bicycles
32,3,25,2,499.99,0.1,899.9820000000001,1259,4,2016-01-21,2016-01-24,2016-01-22,1,3,Completed,Kimbery,Nieves,Kimbery Nieves,,kimbery.nieves@msn.com,768 Roehampton St. ,San Carlos,CA,94070,Santa Cruz Bikes,(831) 476-4321,santacruz@bikes.shop,3700 Portola Drive,Santa Cruz,CA,95060,Genna Serrano,Electra Townie Original 7D - 2015/2016,2016,499.99,Electra,Comfort Bicycles
33,1,23,2,299.99,0.07,557.9814,236,4,2016-01-21,2016-01-22,2016-01-22,2,6,Completed,Verona,O'neill,Verona O'neill,,verona.o'neill@hotmail.com,8279 W. Sussex St. ,Selden,NY,11784,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Marcelene Boyer,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,2016,299.99,Electra,Children Bicycles
33,2,7,1,3999.99,0.1,3599.991,236,4,2016-01-21,2016-01-22,2016-01-22,2,6,Completed,Verona,O'neill,Verona O'neill,,verona.o'neill@hotmail.com,8279 W. Sussex St. ,Selden,NY,11784,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Marcelene Boyer,Trek Slash 8 27.5 - 2016,2016,3999.99,Trek,Mountain Bikes
34,1,8,2,1799.99,0.07,3347.9814,80,4,2016-01-22,2016-01-25,2016-01-23,2,6,Completed,Sarai,Mckee,Sarai Mckee,(716) 912-8110,sarai.mckee@msn.com,641 Glenwood Avenue ,Buffalo,NY,14215,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Marcelene Boyer,Trek Remedy 29 Carbon Frameset - 2016,2016,1799.99,Trek,Mountain Bikes
34,2,10,2,1549.0,0.1,2788.2000000000003,80,4,2016-01-22,2016-01-25,2016-01-23,2,6,Completed,Sarai,Mckee,Sarai Mckee,(716) 912-8110,sarai.mckee@msn.com,641 Glenwood Avenue ,Buffalo,NY,14215,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Marcelene Boyer,Surly Straggler - 2016,2016,1549.0,Surly,Cyclocross Bicycles
34,3,17,2,429.0,0.2,686.4000000000001,80,4,2016-01-22,2016-01-25,2016-01-23,2,6,Completed,Sarai,Mckee,Sarai Mckee,(716) 912-8110,sarai.mckee@msn.com,641 Glenwood Avenue ,Buffalo,NY,14215,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Marcelene Boyer,Pure Cycles Vine 8-Speed - 2016,2016,429.0,Pure Cycles,Cruisers Bicycles
35,1,18,1,449.0,0.05,426.55,813,4,2016-01-22,2016-01-25,2016-01-24,2,7,Completed,Neville,Mcclain,Neville Mcclain,,neville.mcclain@yahoo.com,781 Buttonwood Ave. ,West Hempstead,NY,11552,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Venita Daniel,Pure Cycles Western 3-Speed - Women's - 2015/2016,2016,449.0,Pure Cycles,Cruisers Bicycles
35,2,20,2,599.99,0.05,1139.981,813,4,2016-01-22,2016-01-25,2016-01-24,2,7,Completed,Neville,Mcclain,Neville Mcclain,,neville.mcclain@yahoo.com,781 Buttonwood Ave. ,West Hempstead,NY,11552,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Venita Daniel,Electra Townie Original 7D EQ - Women's - 2016,2016,599.99,Electra,Cruisers Bicycles
35,3,5,1,1320.99,0.2,1056.792,813,4,2016-01-22,2016-01-25,2016-01-24,2,7,Completed,Neville,Mcclain,Neville Mcclain,,neville.mcclain@yahoo.com,781 Buttonwood Ave. ,West Hempstead,NY,11552,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Venita Daniel,Heller Shagamaw Frame - 2016,2016,1320.99,Heller,Mountain Bikes
35,4,21,2,269.99,0.07,502.1814,813,4,2016-01-22,2016-01-25,2016-01-24,2,7,Completed,Neville,Mcclain,Neville Mcclain,,neville.mcclain@yahoo.com,781 Buttonwood Ave. ,West Hempstead,NY,11552,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Venita Daniel,Electra Cruiser 1 (24-Inch) - 2016,2016,269.99,Electra,Children Bicycles
35,5,22,1,269.99,0.07,251.0907,813,4,2016-01-22,2016-01-25,2016-01-24,2,7,Completed,Neville,Mcclain,Neville Mcclain,,neville.mcclain@yahoo.com,781 Buttonwood Ave. ,West Hempstead,NY,11552,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Venita Daniel,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,2016,269.99,Electra,Children Bicycles
36,1,9,1,2999.99,0.07,2789.9907,1321,4,2016-01-23,2016-01-24,2016-01-24,2,6,Completed,Shantel,Gregory,Shantel Gregory,,shantel.gregory@yahoo.com,7722 Second Lane ,West Islip,NY,11795,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Marcelene Boyer,Trek Conduit+ - 2016,2016,2999.99,Trek,Electric Bikes
36,2,5,1,1320.99,0.05,1254.9405,1321,4,2016-01-23,2016-01-24,2016-01-24,2,6,Completed,Shantel,Gregory,Shantel Gregory,,shantel.gregory@yahoo.com,7722 Second Lane ,West Islip,NY,11795,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Marcelene Boyer,Heller Shagamaw Frame - 2016,2016,1320.99,Heller,Mountain Bikes
36,3,3,2,999.99,0.2,1599.9840000000002,1321,4,2016-01-23,2016-01-24,2016-01-24,2,6,Completed,Shantel,Gregory,Shantel Gregory,,shantel.gregory@yahoo.com,7722 Second Lane ,West Islip,NY,11795,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Marcelene Boyer,Surly Wednesday Frameset - 2016,2016,999.99,Surly,Mountain Bikes
37,1,16,2,599.99,0.05,1139.981,164,4,2016-01-25,2016-01-28,2016-01-26,2,6,Completed,Tomika,Larson,Tomika Larson,,tomika.larson@yahoo.com,254 Canal St. ,Woodside,NY,11377,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Marcelene Boyer,Electra Townie Original 7D EQ - 2016,2016,599.99,Electra,Cruisers Bicycles
38,1,7,2,3999.99,0.05,7599.980999999999,583,4,2016-01-25,2016-01-27,2016-01-26,2,7,Completed,Lashandra,Turner,Lashandra Turner,(562) 327-9469,lashandra.turner@hotmail.com,11 Marlborough Rd. ,Long Beach,NY,11561,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Venita Daniel,Trek Slash 8 27.5 - 2016,2016,3999.99,Trek,Mountain Bikes
38,2,23,1,299.99,0.07,278.9907,583,4,2016-01-25,2016-01-27,2016-01-26,2,7,Completed,Lashandra,Turner,Lashandra Turner,(562) 327-9469,lashandra.turner@hotmail.com,11 Marlborough Rd. ,Long Beach,NY,11561,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Venita Daniel,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,2016,299.99,Electra,Children Bicycles
38,3,25,1,499.99,0.2,399.992,583,4,2016-01-25,2016-01-27,2016-01-26,2,7,Completed,Lashandra,Turner,Lashandra Turner,(562) 327-9469,lashandra.turner@hotmail.com,11 Marlborough Rd. ,Long Beach,NY,11561,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Venita Daniel,Electra Townie Original 7D - 2015/2016,2016,499.99,Electra,Comfort Bicycles
38,4,10,2,1549.0,0.1,2788.2000000000003,583,4,2016-01-25,2016-01-27,2016-01-26,2,7,Completed,Lashandra,Turner,Lashandra Turner,(562) 327-9469,lashandra.turner@hotmail.com,11 Marlborough Rd. ,Long Beach,NY,11561,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Venita Daniel,Surly Straggler - 2016,2016,1549.0,Surly,Cyclocross Bicycles
38,5,24,1,549.99,0.07,511.4907,583,4,2016-01-25,2016-01-27,2016-01-26,2,7,Completed,Lashandra,Turner,Lashandra Turner,(562) 327-9469,lashandra.turner@hotmail.com,11 Marlborough Rd. ,Long Beach,NY,11561,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Venita Daniel,Electra Townie Original 21D - 2016,2016,549.99,Electra,Comfort Bicycles
39,1,22,2,269.99,0.2,431.984,1296,4,2016-01-25,2016-01-26,2016-01-26,2,7,Completed,Travis,Whitley,Travis Whitley,,travis.whitley@aol.com,60 Euclid Ave. ,Saint Albans,NY,11412,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Venita Daniel,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,2016,269.99,Electra,Children Bicycles
39,2,16,2,599.99,0.2,959.984,1296,4,2016-01-25,2016-01-26,2016-01-26,2,7,Completed,Travis,Whitley,Travis Whitley,,travis.whitley@aol.com,60 Euclid Ave. ,Saint Albans,NY,11412,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Venita Daniel,Electra Townie Original 7D EQ - 2016,2016,599.99,Electra,Cruisers Bicycles
39,3,3,2,999.99,0.05,1899.981,1296,4,2016-01-25,2016-01-26,2016-01-26,2,7,Completed,Travis,Whitley,Travis Whitley,,travis.whitley@aol.com,60 Euclid Ave. ,Saint Albans,NY,11412,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Venita Daniel,Surly Wednesday Frameset - 2016,2016,999.99,Surly,Mountain Bikes
39,4,15,1,529.99,0.1,476.991,1296,4,2016-01-25,2016-01-26,2016-01-26,2,7,Completed,Travis,Whitley,Travis Whitley,,travis.whitley@aol.com,60 Euclid Ave. ,Saint Albans,NY,11412,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Venita Daniel,Electra Moto 1 - 2016,2016,529.99,Electra,Cruisers Bicycles
40,1,17,1,429.0,0.2,343.20000000000005,348,4,2016-01-27,2016-01-28,2016-01-29,1,3,Completed,Darren,Witt,Darren Witt,,darren.witt@aol.com,916 Hillcrest Ave. ,Coachella,CA,92236,Santa Cruz Bikes,(831) 476-4321,santacruz@bikes.shop,3700 Portola Drive,Santa Cruz,CA,95060,Genna Serrano,Pure Cycles Vine 8-Speed - 2016,2016,429.0,Pure Cycles,Cruisers Bicycles
40,2,8,2,1799.99,0.2,2879.9840000000004,348,4,2016-01-27,2016-01-28,2016-01-29,1,3,Completed,Darren,Witt,Darren Witt,,darren.witt@aol.com,916 Hillcrest Ave. ,Coachella,CA,92236,Santa Cruz Bikes,(831) 476-4321,santacruz@bikes.shop,3700 Portola Drive,Santa Cruz,CA,95060,Genna Serrano,Trek Remedy 29 Carbon Frameset - 2016,2016,1799.99,Trek,Mountain Bikes
41,1,5,1,1320.99,0.1,1188.891,979,4,2016-01-27,2016-01-30,2016-01-29,2,6,Completed,Ingeborg,Ellison,Ingeborg Ellison,,ingeborg.ellison@yahoo.com,360 Trusel St. ,Ithaca,NY,14850,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Marcelene Boyer,Heller Shagamaw Frame - 2016,2016,1320.99,Heller,Mountain Bikes
